,x,y,z,vx,vy,vz
28,0.9538116413328,1.5736476636449999,0.9538116413328,0.32858959,-0.36606911,-0.21682394
29,-0.4712406986672,-0.153312056355,-0.4712406986672,-0.28489685,0.26896387,0.14992298
30,0.6276381613328,-0.846583746355,0.6276381613328,-0.5079087,-0.35842589,0.23244782
31,-0.7768090986671999,-0.5737614863549999,-0.7768090986671999,-0.43621168,0.39219463,0.17309675
32,-0.3334366086672,0.262967593645,-0.3334366086672,-0.14172748,0.49258569,0.76863098
33,-0.02375283866719999,-0.12241491535500001,-0.02375283866719999,0.25917166,0.082146421,-0.15499371
34,1.3864761213327998,0.142569473645,1.3864761213327998,0.20072359,-0.20510046,-0.020345205
35,-0.17360699866719997,0.188386313645,-0.17360699866719997,-0.51941729,-0.70201528,0.38201702
36,-0.07391786566719998,-0.089654172355,-0.07391786566719998,0.068751708,-0.37786004,0.81421191
37,-1.0406320086672,0.151284313645,-1.0406320086672,0.32409286,0.099899322,-0.10643627
38,-0.17038206866720002,1.416058363645,-0.17038206866720002,-0.20570169,-0.52278984,-0.40658629
39,0.28897875133280004,-0.03602325235499999,0.28897875133280004,0.76861095,0.10364534,-0.085742705
40,-1.7277279786672002,-1.005043466355,-1.7277279786672002,-0.1833103,-0.53692645,-0.037439995
41,0.2797758213328,-0.08140320635500001,0.2797758213328,0.079736456,0.34021392,0.26895201
42,-1.3727070786672,-0.667612276355,-1.3727070786672,0.25945202,0.086617984,0.15742831
43,-0.5455282386672,0.128580283645,-0.5455282386672,-0.16910541,-0.062023301,1.2245761
44,-0.9138597286672,0.154414673645,-0.9138597286672,1.053213,0.24830468,-0.0008673321
45,2.0088961213328,3.621554363645,2.0088961213328,-0.067766629,0.072554424,0.1780652
46,-0.8127360986672,0.6895724336450001,-0.8127360986672,-0.48036167,-0.2660237,-0.33892214
47,-0.8844093686672,1.981866863645,-0.8844093686672,-0.28553402,-0.0096473424,-0.43191519
48,1.4299263213328,1.4479482636449998,1.4299263213328,-0.3408666,0.040381312,0.076093324
49,0.015079830332800012,0.14156744364499999,0.015079830332800012,0.0062388848,-0.5733037,-0.030894384
50,-0.8088112486672,-2.391951036355,-0.8088112486672,0.23450658,0.3302848,-0.1949883
51,-1.3473786786672002,1.370703963645,-1.3473786786672002,-0.36408469,0.17436835,0.46093681
52,1.1980272213327998,0.253520313645,1.1980272213327998,-0.52319038,-0.27752966,0.28942409
53,-0.04890350846719999,-0.018911271355,-0.04890350846719999,0.19786213,0.34798923,0.49039519
54,0.3538697013328,-0.31219636635500003,0.3538697013328,0.88435835,0.38261342,-0.35811085
55,0.22112852133280003,-0.333450546355,0.22112852133280003,0.25777829,0.2460219,0.80155921
56,-0.5887114486671999,1.2946725636449998,-0.5887114486671999,-0.0029792497,0.39472407,-0.60614663
57,1.4194464213328,-0.963756466355,1.4194464213328,-0.065683857,0.1894211,0.502231
58,1.0648009213327998,-0.596083246355,1.0648009213327998,-0.13385463,0.27840415,-0.33045363
